	JL_heart	JL_kidney	JL_muscle	JL_notochod	JL_ovary	JL_testis	Lj_brain	Lj_gill	Lj_heart	Lj_kidney	Lj_liver	LJ_Brain	LJ_Intestine
g30556	0	0	0	8.63410720663544	6.15701244959614	13.0667373943028	0	0	0	3.61265140116251	0	4.68591119787794	5.89854159266946
g30557	21.0835736096445	10.8217520115662	10.4961844480218	10.8523560937157	19.3471339819326	0	14.9417430403901	27.9937304345519	26.4503995594051	63.5712412568202	5.8029330100883	5.88980142658176	7.41397717971893
g30558	0	0	0	0	0	0	0	0	0	0	0	0	0
g30559	0	39.6797573757427	27.4900068876762	0	10.1342130381552	38.7132530253568	35.2198228809195	67.4515599994441	38.101170793905	45.1918007573994	36.4755789205551	6.17026816118088	108.738331969211
g30560	7.75311645819776	0	0	0	28.4582842873776	0	27.4728269565311	20.5884122091326	0	0	0	8.66348698212315	16.3581647657171
g30561	0	0	0	0	0	0	0	0	0	0	0	0	0
g30562	0	0	0	49.0293944948226	0	18.5501004079834	75.9427430869825	63.2358374994789	97.0930403469679	30.7720485420449	26.2168223491489	0	8.37382243959325
g30563	0	0	0	0	0	14.3283534185803	13.0353827214438	0	11.5378467043612	7.92291824530812	0	41.1067520255223	0
g30564	0	33.3890641332469	0	66.966977846587	11.9385973108023	76.0101675253958	46.1007437709596	17.2741799998576	20.4022899040533	28.0200767212116	35.8083427207887	0	45.7496640602167
g30565	0	0	0	0	0	67.7481927943745	27.3931955740485	0	0	0	0	5.39898464103328	0
g30566	0	0	0	93.0727488715277	0	0	0	0	0	0	0	0	0
g30567	0	0	0	0	0	0	0	0	0	0	0	0	0
g30568	0	0	0	0	3.29617838210703	0	12.7281514788508	290.927435553158	22.5318218469007	69.6256451860412	0	0	6.31561019013094
g30569	0	0	0	0	4.29370605037627	0	24.8701380869651	31.0632184207966	7.33766566724724	0	12.8784390487047	0	0
g30570	0	0	0	0	13.7882391476872	0	0	0	0	0	0	0	0
g30571	0	34.8333747954993	0	6.98637682368975	19.9280402948761	95.1577669783581	331.854972335993	154.984118777349	72.3684278021636	99.389279769387	78.4503386325678	30.3332266854999	19.0914628648233
g30572	77.6817105326223	39.8723775571783	51.5637799096993	26.6567581719423	4.75225718196984	20.1709829679043	55.0523445031849	110.018078445695	40.6064993236011	50.191302476345	35.6345158143771	7.23359107245235	9.10551566247033
g30573	0	0	0	0	0	0	0	0	0	0	0	0	0
g30574	196.108239825002	442.89611541454	78.1039607455741	504.714355093761	93.5775348037884	106.93587294014	472.532623652336	656.164807935768	787.288363356409	464.597595634796	291.469377881714	328.702888439378	496.518412888822
g30575	0	0	0	0	2.05233748319871	0	11.8876131736437	16.332610440117	24.5511832388398	26.4927769418584	23.0839945212632	1.56197039929265	1.96618053088982
g30576	0	0	0	0	0	0	0	0	0	0	0	0	11.8717482687904
g30577	0	9.0359843528919	0	9.06153825646887	3.2309075230554	0	6.2380544376546	0	0	0	0	0	0
g30578	0	42.3387101895813	0	0	0	0	0	0	0	0	7.56774253377494	0	0
g30579	0	0	0	13.2639907812081	14.1878982534173	0	91.3106519134951	20.5287356520048	24.2461995961214	11.0997405369051	56.7397894319744	21.5959385641332	0
g30580	387.155621848068	4195.17434835473	3426.49634238647	7616.95367377631	1800.03238163516	23322.8617258569	8139.75551710797	5231.84761350527	3831.68167165801	10858.2316661908	2344.29134038196	913.299208308983	10437.5644859962
